(20.000000000000007, 36.69999999999996)
(23.499999999999986, 24.900000000000002)
(21.50000000000001, 8.400000000000023)
(20.500000000000007, 36.69999999999996)
(23.499999999999986, 27.7)
(22.00000000000001, 6.100000000000017)
(21.000000000000014, 36.69999999999996)
(23.999999999999986, 24.700000000000003)
(22.00000000000001, 6.500000000000014)
(21.48152315105805, 36.637752985543656)
(24.03547663943013, 27.596884558977578)
(22.01046406871989, 6.930202178923127)
(22.000000000000007, 36.59999999999998)
(24.499999999999986, 24.700000000000003)
(22.00000000000001, 7.3000000000000185)
(22.499999999999993, 36.49999999999997)
(24.500000000000014, 27.5)
(22.00000000000001, 7.700000000000026)
(23.00000000000002, 36.29999999999998)
(24.999999999999986, 24.699999999999996)
(22.00000000000001, 8.100000000000026)
(23.500000000000014, 36.199999999999974)
(24.99999999999997, 27.400000000000002)
(22.000000000000007, 8.500000000000009)
(24.000000000000014, 36.09999999999998)
(25.499999999999986, 24.600000000000005)
(22.50000000000001, 6.200000000000017)
(24.500000000000007, 35.99999999999996)
(25.499999999999986, 27.299999999999997)
(22.500000000000014, 6.600000000000026)
(25.0, 35.699999999999974)
(25.999999999999986, 24.499999999999996)
(22.500000000000007, 7.000000000000028)
(25.500000000000014, 35.39999999999996)
(25.99999999999997, 27.2)
(22.500000000000014, 7.4000000000000234)
(26.00000000000002, 35.19999999999996)
(26.49999999999998, 24.5)
(22.50000000000001, 7.800000000000022)
(26.500000000000007, 34.999999999999986)
(26.499999999999986, 26.999999999999996)
(22.50000000000001, 8.200000000000028)
(27.000000000000007, 34.59999999999998)
(26.999999999999986, 24.499999999999996)
(22.50000000000001, 8.60000000000002)
(27.500000000000007, 34.19999999999996)
(26.99999999999998, 26.799999999999994)
(23.000000000000014, 6.300000000000022)
(28.0, 33.79999999999998)
(27.499999999999993, 24.199999999999996)
(23.00000000000001, 6.700000000000024)
(28.5, 33.39999999999999)
(27.500000000000007, 26.699999999999992)
(23.00000000000002, 7.100000000000023)
(29.00000000000002, 32.89999999999998)
(27.99999999999997, 23.999999999999993)
(23.00000000000002, 7.500000000000032)
(29.500000000000007, 32.19999999999996)
(28.000000000000007, 26.499999999999996)
(23.000000000000018, 7.9000000000000306)
(30.000000000000036, 31.69999999999996)
(28.49999999999997, 23.5)
(23.00000000000001, 8.300000000000026)
(30.500000000000014, 31.09999999999998)
(28.49999999999997, 26.299999999999994)
(23.00000000000002, 8.700000000000038)
(31.000000000000007, 30.499999999999986)
(29.0, 23.199999999999996)
(23.500000000000007, 6.800000000000026)
(31.500000000000007, 29.799999999999997)
(28.999999999999993, 26.099999999999994)
(23.500000000000004, 7.200000000000031)
(31.999999999999993, 29.099999999999994)
(29.49999999999998, 22.999999999999996)
(23.500000000000014, 7.600000000000023)
(32.50000000000003, 28.299999999999983)
(29.499999999999986, 25.8)
(23.500000000000014, 8.000000000000028)
(33.000000000000014, 27.09999999999998)
(29.99999999999998, 22.7)
(23.500000000000007, 8.400000000000027)
(33.50000000000002, 26.199999999999974)
(29.999999999999986, 25.5)
(23.500000000000007, 8.800000000000018)
(34.000000000000014, 25.09999999999995)
(30.499999999999986, 22.299999999999997)
(23.50000000000002, 9.200000000000031)
(34.30000000000001, 24.199999999999974)
(30.499999999999986, 25.2)
(24.000000000000014, 7.000000000000021)
(34.500000000000014, 22.99999999999997)
(30.999999999999993, 21.199999999999996)
(24.000000000000014, 7.400000000000027)
(34.5, 21.99999999999997)
(30.999999999999986, 24.9)
(24.000000000000007, 7.800000000000026)
(20.0, 34.79999999999997)
(31.49999999999997, 21.1)
(24.000000000000014, 8.20000000000002)
(21.000000000000014, 34.8)
(31.499999999999986, 24.299999999999997)
(24.000000000000007, 8.600000000000021)
(20.5, 34.79999999999997)
(31.99999999999998, 21.200000000000003)
(24.000000000000007, 9.000000000000021)
(21.00000000000002, 34.79999999999997)
(31.99999999999998, 23.8)
(24.000000000000007, 9.400000000000023)
(21.5, 34.699999999999974)
(32.499999999999986, 21.999999999999996)
(24.500000000000014, 7.200000000000021)
(22.000000000000007, 34.49999999999997)
(32.49999999999998, 22.999999999999993)
(24.50000000000001, 7.600000000000033)
(22.5, 34.39999999999996)
(20.0, 16.299999999999997)
(24.50000000000001, 8.000000000000021)
(22.999999999999993, 34.09999999999998)
(20.0, 8.399999999999999)
(24.500000000000014, 8.400000000000038)
(23.500000000000014, 33.699999999999974)
(20.499999999999986, 16.3)
(24.50000000000002, 8.800000000000033)
(24.000000000000014, 33.3)
(20.5, 8.500000000000002)
(24.500000000000014, 9.20000000000002)
(24.500000000000014, 32.79999999999998)
(20.999999999999986, 16.250000000000004)
(24.500000000000007, 9.60000000000002)
(25.000000000000007, 32.199999999999974)
(20.999999999999993, 8.599999999999998)
(24.500000000000007, 10.000000000000028)
(25.200000000000003, 31.59999999999998)
(21.5, 16.2)
(24.50000000000001, 10.400000000000027)
(25.250000000000007, 30.999999999999986)
(21.499999999999993, 8.699999999999996)
(25.00000000000001, 7.10000000000003)
(25.199999999999996, 30.399999999999977)
(22.0, 8.899999999999997)
(25.000000000000014, 7.500000000000043)
(23.199508170961685, 27.994133406662456)
(22.003403519798866, 16.14934160905091)
(25.004354965430565, 7.911468416090525)
(23.50000000000003, 28.199999999999974)
(22.499999999999986, 9.000000000000004)
(25.000000000000018, 8.300000000000022)
(20.000000000000007, 1.1999999999999744)
(22.5, 15.999999999999995)
(25.000000000000014, 8.70000000000002)
(24.500000000000007, 28.999999999999957)
(23.0, 9.2)
(25.000000000000018, 9.100000000000023)
(24.799999999999997, 29.29999999999997)
(22.999999999999986, 15.9)
(25.000000000000014, 9.500000000000021)
(23.80000000000001, 28.399999999999977)
(23.499999999999986, 9.600000000000001)
(25.000000000000018, 9.90000000000002)
(24.20000000000001, 28.69999999999996)
(23.499999999999986, 15.5)
(25.000000000000007, 10.300000000000022)
(20.0, 30.49999999999997)
(23.999999999999986, 10.0)
(25.00000000000001, 10.700000000000035)
(20.000000000000014, 32.8)
(23.99999999999997, 15.0)
(25.000000000000014, 11.100000000000016)
(20.0, 30.89999999999999)
(24.599999999999994, 10.7)
(25.00000000000001, 11.500000000000018)
(20.000000000000007, 31.29999999999997)
(24.599999999999994, 14.599999999999998)
(25.500000000000014, 7.100000000000033)
(20.0, 31.699999999999974)
(25.19999999999999, 12.000000000000002)
(25.50000000000001, 7.500000000000028)
(20.000000000000007, 32.099999999999966)
(25.299999999999997, 12.600000000000001)
(25.50000000000001, 7.9000000000000234)
(20.000000000000007, 32.49999999999996)
(25.199999999999974, 13.4)
(25.50000000000002, 8.300000000000033)
(20.500000000000007, 30.999999999999957)
(25.299999999999997, 12.8)
(25.500000000000014, 8.700000000000028)
(20.500000000000007, 33.29999999999997)
(20.5, 1.300000000000007)
(25.500000000000014, 9.100000000000023)
(21.000000000000014, 31.49999999999997)
(20.99999999999997, 1.4000000000000012)
(25.500000000000004, 9.500000000000021)
(21.000000000000014, 34.599999999999994)
(21.499999999999986, 1.5000000000000018)
(25.500000000000007, 9.900000000000034)
(21.50000000000002, 32.09999999999995)
(21.999999999999986, 1.599999999999997)
(25.50000000000002, 10.300000000000033)
(21.500000000000014, 34.09999999999998)
(22.5, 1.700000000000001)
(25.500000000000007, 10.700000000000031)
(22.000000000000007, 34.599999999999966)
(22.999999999999986, 1.8999999999999986)
(25.500000000000014, 11.10000000000003)
(22.000000000000007, 30.799999999999955)
(23.5, 1.9999999999999991)
(25.500000000000014, 11.500000000000028)
(22.500000000000007, 28.999999999999943)
(23.99999999999998, 2.1999999999999984)
(25.500000000000014, 11.900000000000027)
(22.5, 33.49999999999997)
(24.5, 2.3999999999999986)
(25.500000000000014, 12.30000000000004)
(23.000000000000007, 28.69999999999996)
(24.999999999999993, 2.6000000000000005)
(25.500000000000007, 12.700000000000017)
(23.000000000000007, 32.699999999999974)
(25.500000000000014, 2.800000000000008)
(25.5, 12.900000000000034)
(23.500000000000007, 29.099999999999966)
(25.999999999999986, 3.100000000000004)
(26.0, 7.10000000000003)
(23.500000000000014, 31.999999999999957)
(26.49999999999998, 3.299999999999999)
(26.0, 7.500000000000043)
(24.000000000000007, 29.49999999999997)
(27.000000000000014, 3.6000000000000014)
(26.000000000000014, 7.900000000000027)
(24.0, 30.99999999999997)
(27.500000000000014, 3.8999999999999977)
(26.00000000000002, 8.300000000000026)
(24.5, 30.0)
(28.0, 4.200000000000001)
(26.000000000000014, 8.700000000000038)
(20.5, 31.399999999999963)
(28.49999999999998, 4.500000000000002)
(26.000000000000014, 9.10000000000003)
(20.500000000000014, 31.799999999999983)
(28.999999999999986, 4.900000000000004)
(26.0, 9.500000000000028)
(20.500000000000007, 32.199999999999974)
(29.5, 5.300000000000001)
(26.000000000000014, 9.90000000000002)
(20.500000000000007, 32.599999999999966)
(30.0, 5.800000000000004)
(26.000000000000007, 10.300000000000026)
(20.500000000000014, 32.999999999999986)
(30.499999999999986, 6.400000000000002)
(26.0, 10.700000000000017)
(21.5, 32.499999999999986)
(30.999999999999993, 6.999999999999999)
(26.000000000000007, 11.10000000000003)
(21.500000000000014, 32.89999999999996)
(31.399999999999984, 7.700000000000001)
(26.000000000000014, 11.500000000000021)
(21.50000000000002, 33.299999999999955)
(31.69999999999999, 8.500000000000004)
(26.000000000000014, 11.900000000000027)
(21.5, 33.699999999999974)
(32.0, 10.3)
(26.000000000000014, 12.300000000000018)
(21.000000000000007, 31.899999999999963)
(31.500000000000014, 8.0)
(26.000000000000014, 12.700000000000017)
(21.00000000000002, 32.29999999999994)
(31.99999999999997, 9.499999999999998)
(26.000000000000018, 13.000000000000036)
(21.000000000000014, 32.69999999999999)
(20.0, 3.7999999999999994)
(26.500000000000004, 7.300000000000026)
(21.000000000000007, 33.09999999999995)
(20.49999999999997, 3.9000000000000057)
(26.500000000000018, 7.700000000000028)
(21.000000000000007, 33.49999999999997)
(20.999999999999986, 4.000000000000001)
(26.500000000000007, 8.100000000000026)
(21.00000000000002, 33.899999999999935)
(21.5, 4.100000000000001)
(26.50000000000002, 8.500000000000021)
(21.000000000000014, 34.299999999999955)
(22.0, 4.200000000000003)
(26.50000000000001, 8.900000000000034)
(21.999999999999993, 31.199999999999974)
(22.499999999999986, 4.300000000000001)
(26.500000000000007, 9.300000000000015)
(22.000000000000007, 31.599999999999966)
(19.999999999999986, 5.100000000000005)
(26.500000000000014, 9.700000000000024)
(22.00000000000002, 31.999999999999943)
(20.49999999999997, 5.149999999999997)
(26.500000000000018, 10.100000000000033)
(22.000000000000007, 32.39999999999995)
(21.0, 5.200000000000007)
(26.500000000000007, 10.500000000000028)
(22.000000000000014, 32.79999999999998)
(21.499999999999986, 5.349999999999998)
(26.500000000000007, 10.900000000000013)
(22.000000000000007, 33.199999999999974)
(22.0, 5.3800000000000034)
(26.500000000000004, 11.300000000000033)
(22.00000000000002, 33.59999999999995)
(22.499999999999986, 5.4000000000000075)
(26.500000000000014, 11.700000000000028)
(22.000000000000014, 33.999999999999986)
(23.0, 5.600000000000004)
(26.500000000000007, 12.100000000000033)
(22.0, 34.299999999999955)
(23.49999999999997, 5.700000000000001)
(26.500000000000004, 12.50000000000001)
(22.499999999999986, 29.399999999999977)
(23.99999999999997, 5.900000000000002)
(26.500000000000014, 12.900000000000038)
(22.500000000000014, 29.79999999999997)
(24.499999999999993, 6.000000000000002)
(26.500000000000007, 13.10000000000002)
(22.500000000000014, 30.199999999999974)
(25.000000000000014, 6.200000000000003)
(27.000000000000014, 7.400000000000016)
(22.500000000000014, 30.599999999999994)
(19.999999999999986, 6.5)
(27.00000000000001, 7.8000000000000185)
(22.5, 30.999999999999943)
(19.999999999999986, 6.899999999999999)
(27.00000000000001, 8.20000000000002)
(22.5, 31.399999999999977)
(20.0, 7.299999999999997)
(27.000000000000014, 8.600000000000026)
(22.500000000000007, 31.799999999999983)
(19.99999999999997, 7.699999999999999)
(27.000000000000007, 9.000000000000014)
(22.500000000000014, 32.19999999999996)
(19.999999999999986, 8.099999999999998)
(27.000000000000014, 9.400000000000027)
(22.500000000000007, 32.59999999999998)
(20.5, 6.3000000000000025)
(27.000000000000018, 9.800000000000015)
(22.50000000000002, 32.99999999999996)
(20.499999999999986, 6.700000000000001)
(27.00000000000001, 10.200000000000014)
(22.50000000000003, 33.299999999999955)
(20.499999999999957, 7.100000000000003)
(27.00000000000002, 10.600000000000023)
(23.0, 28.69999999999996)
(20.5, 7.499999999999999)
(27.000000000000014, 11.000000000000025)
(23.000000000000007, 29.099999999999966)
(20.499999999999986, 7.899999999999999)
(27.00000000000001, 11.400000000000023)
(23.000000000000014, 29.499999999999957)
(20.499999999999986, 8.299999999999999)
(27.000000000000018, 11.800000000000036)
(23.00000000000002, 29.899999999999935)
(20.999999999999986, 6.100000000000003)
(27.000000000000014, 12.200000000000024)
(23.000000000000007, 30.29999999999997)
(20.999999999999986, 6.500000000000005)
(27.0, 12.600000000000016)
(23.00000000000002, 30.699999999999974)
(21.0, 6.900000000000004)
(27.000000000000004, 13.000000000000021)
(23.000000000000007, 31.099999999999966)
(21.0, 7.300000000000004)
(27.000000000000014, 13.200000000000028)
(23.000000000000007, 31.49999999999997)
(21.0, 7.700000000000003)
(27.50000000000001, 8.000000000000025)
(23.0, 31.89999999999999)
(21.000000000000014, 8.100000000000001)
(27.50000000000002, 8.40000000000003)
(23.000000000000014, 32.299999999999926)
(21.0, 8.500000000000004)
(27.500000000000007, 8.80000000000003)
(23.500000000000014, 29.499999999999943)
(21.499999999999986, 5.999999999999999)
(27.500000000000014, 9.200000000000045)
(23.500000000000014, 29.899999999999977)
(21.499999999999986, 6.400000000000006)
(27.500000000000014, 9.60000000000003)
(23.5, 30.299999999999983)
(21.499999999999986, 6.800000000000004)
(27.500000000000018, 10.000000000000039)
(23.500000000000014, 30.69999999999996)
(21.5, 7.200000000000005)
(27.500000000000025, 10.400000000000038)
(23.50000000000002, 31.09999999999998)
(21.5, 7.600000000000005)
(27.50000000000002, 10.800000000000036)
(23.500000000000007, 31.499999999999943)
(21.5, 8.0)
(27.50000000000002, 11.200000000000038)
(24.0, 29.899999999999977)
(17.5, 16.0)
(27.500000000000014, 11.600000000000028)
(24.000000000000014, 30.299999999999955)
(16.99999999999997, 9.200000000000005)
(27.500000000000014, 12.000000000000028)
(24.000000000000007, 30.699999999999946)
(16.99999999999997, 15.9)
(27.500000000000014, 12.400000000000029)
(25.000000000000007, 29.69999999999996)
(16.5, 9.600000000000003)
(27.500000000000014, 12.800000000000022)
(22.500000000000014, 22.899999999999963)
(16.499999999999986, 15.5)
(27.500000000000007, 13.200000000000026)
(22.50000000000002, 22.499999999999986)
(15.999999999999986, 9.999999999999998)
(27.500000000000014, 13.500000000000028)
(22.500000000000014, 22.09999999999995)
(16.0, 15.0)
(28.000000000000014, 8.800000000000018)
(22.500000000000007, 21.69999999999996)
(15.399999999999991, 10.700000000000001)
(28.000000000000018, 9.200000000000026)
(22.500000000000007, 22.099999999999966)
(15.399999999999991, 14.6)
(28.000000000000014, 9.600000000000035)
(20.0, 25.19999999999996)
(14.799999999999983, 11.999999999999998)
(28.000000000000014, 10.000000000000032)
(20.000000000000014, 28.09999999999995)
(14.699999999999989, 12.599999999999998)
(28.000000000000018, 10.40000000000002)
(20.500000000000014, 25.19999999999996)
(14.799999999999997, 13.399999999999999)
(28.000000000000007, 10.80000000000003)
(20.5, 28.099999999999966)
(14.699999999999989, 12.800000000000002)
(28.00000000000002, 11.200000000000035)
(21.0, 25.09999999999998)
(19.5, 1.300000000000003)
(28.000000000000007, 11.60000000000003)
(21.000000000000014, 28.099999999999937)
(18.99999999999997, 1.4000000000000044)
(28.000000000000014, 12.000000000000036)
(21.500000000000014, 25.099999999999923)
(18.49999999999997, 1.5000000000000053)
(28.000000000000014, 12.40000000000003)
(21.499999999999993, 27.999999999999943)
(17.999999999999986, 1.5999999999999965)
(28.000000000000018, 12.800000000000036)
(22.000000000000014, 24.999999999999943)
(17.5, 1.6999999999999966)
(28.000000000000014, 13.200000000000017)
(22.000000000000007, 27.89999999999995)
(17.000000000000014, 1.9000000000000057)
(28.00000000000001, 13.600000000000023)
(22.500000000000014, 24.99999999999993)
(16.499999999999957, 2.000000000000004)
(28.00000000000001, 13.800000000000026)
(22.5, 27.899999999999963)
(15.999999999999972, 2.2000000000000015)
(28.500000000000014, 9.200000000000028)
(23.000000000000014, 24.899999999999963)
(15.5, 2.3999999999999986)
(28.500000000000007, 9.60000000000004)
(23.0, 27.79999999999994)
(15.0, 2.599999999999996)
(28.500000000000025, 10.00000000000005)
(7.500000000000014, 16.999999999999957)
(14.499999999999957, 2.8000000000000003)
(28.500000000000014, 10.400000000000034)
(7.5, 17.999999999999957)
(13.999999999999986, 3.100000000000001)
(28.500000000000025, 10.800000000000038)
(7.500000000000014, 18.999999999999957)
(13.5, 3.299999999999998)
(28.500000000000018, 11.200000000000035)
(7.500000000000028, 19.999999999999957)
(12.999999999999972, 3.600000000000003)
(28.500000000000018, 11.600000000000026)
(7.000000000000014, 9.299999999999969)
(12.499999999999986, 3.8999999999999986)
(28.500000000000014, 12.000000000000018)
(7.0, 11.999999999999943)
(11.999999999999986, 4.199999999999998)
